text,Emotion,label
nhiều khi chỉ_ước gì mấy đứa bá_dơ này có_thể chết thay cho chị nữ_sinh giao gà thì hay biết_mấy ...,Other,0
bởi_vậy không_nên bình_luận trên facebook làm gì . nhìu đứa nó nhây cãi_lộn mệt người .,Disgust,3
giờ anh gù lấy đâu ra chỗ ở,Sadness,2
"chúc mày mau khỏi nhá , team thích ăn thịt gà như tao ? ?",Other,0
tiếc là 23 cái xuân rồi chưa_gặp được em . có ai giống tôi không,Sadness,2
gặp được em nhưng sẽ chỉ quan_tâm và bảo_vệ em từ xa,Sadness,2
bộ phim việt lần đầu xem thấy hay cảnh quay đẹp ! !,Enjoyment,0
"ngày chia_tay , chúng_tôi đã ôm nhau khóc",Sadness,2
thật đúng_đắn khi đã follow page này !,Enjoyment,0
đm mẹ bạn thân,Disgust,3
chưa_nhớ vụ công_viên_nước hồ tây à emoji_vui mấy con chó đực nứng dái,Disgust,3
"đọc bình_luận không_thấy ai khen cute dễ_thương đáng_yêu này nọ nữa nhỉ emoji_vui một ngày đẹp trời bạn ra ngõ đứng_hít không_khí , con mèo sẽ kệ mẹ bạn , con chó vẫn sẽ đi đái_bậy , nhưng con một lằn này thì đéo , nó phi con mẹ nó ra dí chạy như một con điên",Anger,4
21 năm chưa_crush ai thì có gọi_là ế thâm_niêm không_hả các bác,Sadness,2
ơ_thế chưa_ai dẫn ngài trump đi ăn bún_đậu mắm_tôm hả ?,Other,0
trích mà như_vầy rồi . sao dám coi phim đây emoji_buon,Fear,1
cô ấy hết thương tao rồi,Sadness,2
"dăm_ba cái thể_hiện tình_cảm này ngày_xưa tao đầy , nhưng từ ngày cưới xong đi qua đường chắc chồng tao rơi mất não nên chưa_thấy lặp lại bao_giờ .",Sadness,2
wow không_thê_tin được bô mong tay day thât kinh,Surprise,0
"nhìn này thần_sắc thế kia thì đeo sao đâu , yên_tâm đi không_được hốc hôm_nay thì hôm sau hốc lo cái đéo gì chứ",Other,0
có cái lol chuột nó sợ,Disgust,3
có đến hàng trăm_năm sau đi_nữa thì trẻ trâu vẫn luôn tồn_tại theo thời_gian,Disgust,3
đụ mẹ cười ỉa ? ? ? ? ? ? ? ?,Enjoyment,0
xem xong thấy buồn quá,Sadness,2
diễn vãi,Disgust,3
"bị ngỗng mổ sợ vãi_chưởng , hồi bé tao đã không_sang nhà b tao cả tuần_trời vì nhà nó mới nuôi ngỗng mà bình_thường tao toàn ăn chùa cơm nhà nó thiếu điều làm con_nuôi nhà nó nữa thôi_emoji_vui nhắc lại mới thấy sợ vãi",Fear,1
cho chết,Anger,4
per sao chủ_đề gái mê tiền dạo này hot nhỉ emoji_vui,Surprise,0
"ra đi là lựa_chọn đúng , ở lại incheon để gánh team làm_gì cho mệt ra lại bị tiếng xấu .",Enjoyment,0
người trái_đất thật đáng sợ mà _,Fear,1
"per_tải thử cái này cho cún đi chị , hay phết này",Enjoyment,0
phải cho chúng_nó vào tù hết 1 lượt cho chúng_nó ăn_chính thực_phẩm chúng_nó bán đi cho nó nhớ,Anger,4
trông rợn vãi emoji_vui,Fear,1
"rồi , chợt mình tỉnh_giấc emoji_vui mơ đủ rồi đó",Other,0
thấy chưa ... ổng lấy váy cưới của vợ kìa . t nói đâu_có_sai . v,Disgust,3
vãi linh_hồn .,Fear,1
per hồi nhỏ chuyên_gia đi ngang nhà hàng_xóm là bị nguyên_bầy ngỗng nó dí nó rượt chạy khóc_la um_xùm .. giờ còn ám_ảnh emoji_buon,Fear,1
chủ thớt sấp mặt rồi,Sadness,2
thế_giới này thật đáng sợ ai chả_đĩa bay cho tao về hành_tinh tao đi,Fear,1
per nhịn ăn để đi,Other,0
mình còn để ảnh bạn ấy trong thẻ học_sinh xong bị thấy cơ,Enjoyment,0
thằng lồn nào_chế ra cái này tao nghĩ nó hơi bị thiêu muối đấy nhạt vãi lol ra,Disgust,3
bộ cứ thân là ở với nhau được à ? ? sai_lầm vãi,Disgust,3
nói tóm_lại mau axít đậm_đặc bỏ vào thùng nhựa để kế bên cho nó thấy chắc là ổn nhớ đừng làm chuyện dại nhá,Anger,4
thôi xong . chia buồn cùng quý_quốc,Sadness,2
nhà tạp_hóa đấy hả ... emoji_vui,Other,0
"đúng vô_cùng , không_cần biết làm mệt_việc nhiều lương thấp ra sao , làm ở 1 nơi đồng_nghiệp như những ngừoi chị trong gia_đình , đi làm mà cảm_giác thoải_mái vui_vẻ như ở nhà . nơi có_thể ở 9 tiếng 1 ngày",Enjoyment,0
nó bể 1 phát lúng tới cổ dume tởn tới già,Fear,1
per coi phim này chắc chết luôn trong rạp emoji_cuoi,Fear,1
sống chậm lại và yêu_thương nhiều hơn các bạn ạ,Other,0
đi chơi lụm được tờ 2 k rách mua băng keo 5 k_dán lại tờ 2 k,Enjoyment,0
tao coi tao sợ nó lọt quá bây,Fear,1
uổng phí công_sức bao người !,Anger,4
tao sợ ma nên không_dám coi lun,Fear,1
"ủi ui , mời người ta đến nhà ăn_tiệc , lại đãi mỗi càrôt là thế_nào , lần sau bà mời tiệc thì mày tự biết rồi đấy",Disgust,3
per ý_nghĩa giống phim không ? ? ?,Surprise,0
cuộc_đời bạn đáng_giá bao_nhiêu tiền,Other,0
nhìn bên dưới cầu bẩn_đéo chịu được . lỡ té xuống_nước thì tha_hồ mà tắm và hưởng_thụ sự trong_sạch đến mắc ói của nước và rác_thải .,Disgust,3
"thường thì người thuận tay_trái sẽ bị bệnh này v , riêng tao thuận_vả 2 tay nên chả_sao",Enjoyment,0
cố tỏ ra nguy_hiểm vãi emoji_cuoi,Disgust,3
"ôi dume_giật nảy_mình , tí thì rơi điện_thoại",Fear,1
tụt quần nó ra cho nó chén emoji_vui,Enjoyment,0
một_cách bán hàng nta gọi_là đẳng_cấp,Enjoyment,0
yêu quá đi mất nhìn cưng khủng_khiếp ? ?,Enjoyment,0
sao chúng_nó dã_man thế nhỉ,Surprise,0
cầu cho chú luôn mạnh khỏe ạ emoji_buon,Sadness,2
ăn bớt của trẻ vậy_mà bị khiển_trách thì lần sau còn làm tiếp và mạnh hơn_nữa đúng lả_luật của việt_nam không_có chức_quyền ăn_trộm ổ bánh_mì phải đi tù còn có chức_ăn 150 trieu thì bị khiển_trách thôi,Anger,4
thích cái đầm nào mua cho bận ngủ cho mát nè emoji_vui per,Other,0
ôi đàn_bà là những niềm đau,Disgust,3
tao thề . nhìn bạn ấy xong tao muốn rụng mấy quả trứng luôn,Fear,1
"ôi những con_người dễ bị ám_ảnh với quá_khứ , ôm nhau cái nào",Enjoyment,0
sợ con này lắm emoji_buon,Fear,1
"tháng 10 đến rồi , nghe bài này quá chuẩn",Other,0
mở máy lên .. rồii lại đặt xuống ... cả ngày_nay tôi đều như_vậy để chờ anh nhắn_chúc tôi .. giờ này chắc anh quên ngày này thật rồi .. cô_đơn quá mức rồi đấy emoji_buon emoji_buon,Sadness,2
chủ_tịch giả_vờ cầm cây củi_mục múa vỏ và cái kết !,Surprise,0
cười ỉa_phút 1 11,Enjoyment,0
bài nhạc hay khi nó đúng tâm_trạng ... nhạc hay ! ! ! ! !,Enjoyment,0
tao nói thiệc cả đời tao chưa_gặp con đỉ gia_cầm nào sân si bằng con ngỗng . đỉ chó . emoji_vui,Disgust,3
per mày phải thấy may_mắn khi cuộc_đời mày được gặp tao emoji_vui,Enjoyment,0
nguyên_nhân là gì vậy ? ?,Other,0
còn tao vẫn nhớ ngày nhỏ cứ nghỉ học chủ_nhật đi quét lá tre về nấu cơm,Enjoyment,0
còn mềnh thì_ra quán mua bim_bim đều chỉ để nhì em mà cười,Enjoyment,0
"tim anh_em lấy em chơi , quả báo đến sớm em ơi ...",Other,0
per facebook cứ để tao phải xem được những cái lãng_mạn là sao cay vãi emoji_vui,Anger,4
đúng là không_thể chấp_nhận được,Anger,4
thêm đường hay cho thêm bánh_gato về tẩm_bổ emoji_vui,Sadness,2
nhớ cái váy với bộ tóc chấm bi đen_trắng của anh huy ghê,Other,0
list này không_có liệt_kê công_việc của dân chứng_khoán sao ?,Surprise,0
đó là của bạn thôi bạn hài_lòng với nó thì đâu_có_gì để nghĩ_ngợi đâu,Other,0
đcm anh da đen fake,Disgust,3
dễ thương_ghê ! làm mình nhớ các cậu bạn cùng lớp hồi học cấp 2 quá !,Enjoyment,0
đáng yêu như em tao_ý . cứ mỗi lần nó quyết_định ngủ ở đâu là nó lại đấu_tranh tư_tưởng,Enjoyment,0
cái này chỉ sướng mấy anh đèo mấy em ngực bự đi đường này nẩy tâng tâng,Enjoyment,0
per rất là thực_tế nhé_chú .,Other,0
tội cho chàng trai ấy,Sadness,2
gì cũng được chứ yêu 1 người vô_tâm thì đéo emoji_vui,Disgust,3
cầu này chỉ dành cho những_ai chân dài thì đúng hơn emoji_vui,Other,0
nhây qua nhaa emoji_cuoi,Enjoyment,0
nghe có trà sữa là thích rồi,Enjoyment,0
xinh quá !,Enjoyment,0
nhiều lúc tủi_thân vãi_chưởng huhu,Sadness,2
và đương_nhiên sẽ có ngày cô ấy sốc vì giới_tính thật của cô ấy ! ! !,Sadness,2
coi mệt_vãi _,Disgust,3
per nhện mượn hố_xí tỏ_tình đó thì sao nàoo,Other,0
hahahaha . thâm nữa . mà thiệt chỉ có trong cổ_tích nhé,Enjoyment,0
quá sàm,Disgust,3
dùng cây sắt rùi làm lại đi . mình mún xem típ 3,Enjoyment,0
vcb làm_việc kiểu hách_dịch thì có v,Disgust,3
v trời giờ mới biết thế_giới có dạng hợp_thể vầy đấy v,Enjoyment,0
chấm cho tôi lên top đi mà v,Other,0
"toàn anh đẹp_trai . đau tim , tan_nát cõi_lòng của tao ... a_................................ a",Enjoyment,0
per đồng_nghiệp không_tốt ta có_thể bị chửi và ăn_đòn từ sáng đến tối,Fear,1
câu_chuyện của mày làm tao buồn quá,Sadness,2
tận_cùng của nỗi đau emoji_buon,Sadness,2
khi tao cảm nắng một ai đó xin thượng_đế cũng tát tao một cái như cách sóng xô vào cát cho tao tỉnh con mẹ nó ngộ_emoji_cuoi,Other,0
gu của tôi trời_ơi . tiếc mới có chồng với đứa con thôi . huhu,Sadness,2
"xe đỗ ngay giữa cửa_hàng và cửa nhà bạn luôn , khách lên và xuống không_được thoải_mái và hơn_nữa là vào hát karaoke thì theo bạn sẽ là mấy tiếng mới ra ?",Anger,4
kéo quần lên rồi nói_chuyện tiếp ... kém sang,Disgust,3
"nếu không_xin_lỗi em tao , tao hứa cắt_tiết từng đứa ... nhưng tao kô giết . học_hành cái lồn gì bọn này .",Anger,4
nhân_văn ?_thế nhân_văn ở đâu cho những em học thật thi thật ?,Disgust,3
thật đáng khâm_phục các bạn ... chúc các bạn gặp nhiều may_mắn trong cuộc_sống ...,Enjoyment,0
đm main mới hay quá đi,Enjoyment,0
per địt mẹ mày rep ib cho tao,Disgust,3
hú hồn,Fear,1
m nói_chuyện cũng cute ngoan ngoãn_cơ chứ tao toàn okay anh emoji_cuoi,Enjoyment,0
kẻ ô_điểm lời phê_emoji_buon,Sadness,2
bọn dân_trí thấp_tưởng thế_là hay .,Disgust,3
mắt còn xanh như bé không_anh ? ?,Other,0
coi mần cái mặt kìa trời,Other,0
hỏi họ xem đã cho ai được tý gì chưa_mà thiếu ý_thức vậy ?,Disgust,3
hhaahhaah !_t đã may_mắn như_thế emoji_cuoi,Enjoyment,0
"lạy mấy ba mấy má , con_người ta đã làm video giải_trí cho mấy ba mấy má coi rồi , dume mở_miệng ra là bảo người ta sân si , vô_duyên vửa thôi",Disgust,3
em tao thì cứ xác_định bố thịt từng đứa emoji_vui emoji_vui emoji_vui emoji_vui emoji_vui bố_mẹ bênh thì thịt cả bố_mẹ luôn sợ máu lồn emoji_vui emoji_vui emoji_vui emoji_vui emoji_vui emoji_vui,Anger,4
không_biết ai_phối ra cái giống ngáo vô_địch này nữa,Surprise,0
mẹ thằng này nói tiếng việt tốt thật lại còn nói được cả giọng phú_yên nữa chứ,Enjoyment,0
sợ thì vkl,Fear,1
clm đêm rồi tha cho tao emoji_vui tao đéo muốn chạy xuống dưới nhà hoặc là nhịn đến sáng_mai đâu emoji_vui con gì thì con kệ mẹ emoji_vui đừng nhắc đến nhện emoji_vui,Fear,1
"đỗ ở đường cấm đỗ và đỗ gần ngã ba là sai hoàn_toàn rồi vẫn có người vào bênh . em là chủ_thớt thì em cứ để họ đỗ thoải_mái rồi gọi phường tới làm_việc thôi , cần gì phải nói nhiều",Anger,4
may quá lớp tao không_phải thế emoji_vui,Enjoyment,0
"võ_nghệ cao_siêu đến mấy cũng phụ_thuộc vào hung_khí , em biết được điều này lên không_bao_giờ em học võ mà tự xắm cho mình khẩu hoa_cải !",Enjoyment,0
phải chi lúc mà thằng per bị bảo câm mồm thì đập bàn đứng lên quát bên tao cả một đội quân,Other,0
chúng_tôi gọi đây nà chất v,Enjoyment,0
"per nuôi móng đi anh , mai_mốt cắt đem vô triển_lãm",Other,0
"kể mà mình cũng được tỏ_tình lãng_mạn kiểu này . ôi , ngủ thôi . muộn rồi 3",Other,0
nếu người_dân mà làm thế_này thì phải truy_cứu trách_nhiệm hình_sự,Other,0
nhìn thấy ghê à,Disgust,3
ông_bà xinh quá,Enjoyment,0
"tao cũng là người cuối_cùng ra khỏi căn phòng ấy , ngắm_nghía lần cuối rồi rời đi , khép lại 3 năm đẹp nhất của đời người . tao không_khóc nhưng trong lòng rối_bời , muốn ôm hết all vào mình .",Sadness,2
nhìn khó_chịu vãi,Disgust,3
hmm hãy tưởng_tượng nó là một chú gián_xink xắm xòe cánh thiên_thần bay đến ... emoji_buon,Enjoyment,0
xin phép phẫn_nộ,Anger,4
per_thể_loại tao thích nè nhưng mày đi coi với tao nha không_tao khóc thét_rạp,Fear,1
thế cuối_cùng có chống được chuột không,Other,0
đám tụi tao đi chơi xưa_nay đều dọn sạch_đồ mình kêu hoặc xếp lại gọn một_chút cho người ta đỡ dọn .. cái này là sự ý_thức thôi ...,Enjoyment,0
"per_vong đòi ít thế nhờ , phải 2 tỷ rồi cho trả_góp chứ",Disgust,3
cái video đầu làm hết hồn per per,Fear,1
phim hay vãi ấy xem lâu lắm rồi,Enjoyment,0
chồng tao mà nói thế tao lại vả vỡ con mẹ nó mồm emoji_vui,Anger,4
thật đáng sợ,Fear,1
per đem rác về nhà vứt luôn haha,Enjoyment,0
thế mà cũng 5 năm rồi .,Enjoyment,0
bếp dầu này hiện_đại rồi,Other,0
chẳng_hiểu sao tao cười sặc_sụa,Enjoyment,0
ngày nào cũng vậy . có bỏ lỡ ngày nào đâu mà,Other,0
chỉ cần chọn đúng người đúng thời_điểm thôi,Other,0
kết_thúc 3 năm cấp 3 là khoảng tg đẹp nhất nhưng nó cho ta nhiều kỷ_niệm đầy tiếc_nuối,Sadness,2
bán vé_số tháng kiếm 100 tr_nha . nghe ông lol_nao trong quốc_hội nói vậy .,Disgust,3
trông tội vãi,Sadness,2
"tưởng chỉ có trong phim thôi chứ , nay chơi vậy luôn à",Surprise,0
tao mới mọc răng khôn_huhu,Sadness,2
cái này là ở đâu vậy ?,Other,0
học xong lớp 12 tao chỉ mong 1 đều đừng bao_giờ có họp lớp emoji_vui,Other,0
"cứ đem lửa than , nước chay , sau đó cắt ngay ra ăn_chấm muối là ngon , vẽ chuyện_kiến với chả_ong .",Disgust,3
nhìn dáng đi mà nhớ ông nội_emoji_buon,Sadness,2
để 1 ngày là khó_chịu rồi,Anger,4
được đấy tao thích,Enjoyment,0
"lừa_đảo có quy_mô đủ để truy_tố hình_sự rồi nhé , 5 triệu liệu có đủ sức cho chúng sợ không ? ! hay_là chúng_mày lại bị cái chùa ba vàng mua hết nhân_tính rồi ?",Disgust,3
chúc đại_kỷ_nguyên có một buổi tối ấm_áp_nha,Enjoyment,0
trồi ôi bài hát đỉnh caoo,Enjoyment,0
"từ không_tật_nguyền , trở_thành tật_nguyền để nuôi mấy cái không_đáng emoji_vui",Disgust,3
lần đầu gặp anh cũng là phòng gym emoji_cuoi,Enjoyment,0
tìm đối_tác,Enjoyment,0
công_ty nào làm như_vậy mọi người nghĩ làm hết cho nó khỏi phải vậy ...,Other,0
tình chỉ đẹp khi còn dang_dở lấy nhau rồi nham nhỉ lắm ai ơi ...,Sadness,2
hết buồn cũng phải có tiền mới hết được emoji_vui,Enjoyment,0
mẹ chồng cay_nghiệt emoji_cuoi,Disgust,3
ê có_khi nào đọc bài này xong buồn_cười quá cười toác_hàm có_khi nào đi bệnh_viện không_các cụ v,Enjoyment,0
"tao thì trông nó truyền điện chết mẹ đi , loại này sống nguy_hiểm cho xã_hội",Disgust,3
đm hú_hồn,Fear,1
song rồi em để lại anh một cái sừng 10 phân là ít,Disgust,3
thanh_xuân rồi cũng sẽ qua có những người trong ta mãi chẳng_thể xóa_nhòa !,Sadness,2
câu được chục con heo vàng chả_được cái gì,Sadness,2
muối mặn vãi,Other,0
có biết_bao người có mảnh đời như_vậy !,Sadness,2
đú quan_trọng bởi người tao yêu củng_không đi chơi valungtung thế_là tao vui rồi emoji_vui,Enjoyment,0
tanh bành cuộc_đời rồi,Sadness,2
óc chó đi dậy đời,Disgust,3
per chị đã kịp đi chỗ này chưa ?,Other,0
"per thấy chế_thủ sẵn hộp mặt_nạ rồi thì phải . tim em mong_manh lắm , đừng để em hoạng sợ nhá chị ? ?",Fear,1
bảo dân_trí thấp lại tự_ái,Disgust,3
không_biết thật không_nhỉ emoji_cuoi,Enjoyment,0
per tao mãi_mãi bị con này ám_ảnh từ bé đến giờ . thứ gì mà đéo_thể yêu_thương nỗi . nghe tiếng nó kêu là tao bỏ chạy trăm mét,Fear,1
